,Date,^GSPC,000001.SS,^FTSE,^GDAXI,^HSI,^TWII,^MERV,^ISEQ,^STI,^GSPTSE,^BSESN,^FCHI,^AEX,^KS11,^BVSP,^IBEX,BSX,0322.HK,^JKSE,^SET.BK,^AXJO,^BFX,^SSMI,^OMXSBCAPPI,^N225,IMOEX.ME,^ATX,^OMXHBCAPPI,^OSEAX,^N100,^BIT40P,JSE.JO
714,2021-12-27,4791.18994140625,3615.969970703125,7372.10009765625,15835.25,23223.759765625,18048.939453125,84570.453125,8372.349609375,3104.239990234375,21229.69921875,57420.23828125,7140.39013671875,797.2999877929688,2999.550048828125,105531.0,8622.099609375,43.119998931884766,15.640000343322754,6575.44384765625,1636.5,7420.2998046875,4285.22998046875,12866.900390625,982.3900146484375,28676.4609375,3740.6298828125,3872.550048828125,242.47000122070312,1304.43994140625,1360.0,2516.424560546875,10960.751953125
715,2021-12-28,4786.35009765625,3630.112060546875,7372.10009765625,15963.7001953125,23280.560546875,18196.810546875,82783.6796875,8372.349609375,3128.409912109375,21229.69921875,57897.48046875,7181.10986328125,800.9500122070312,3020.239990234375,104864.0,8688.900390625,43.2400016784668,15.800000190734863,6598.3427734375,1641.52001953125,7420.2998046875,4303.56005859375,12970.5302734375,988.5800170898438,29069.16015625,3777.56005859375,3870.860107421875,243.4199981689453,1310.3800048828125,1365.6500244140625,2516.424560546875,11083.728515625
716,2021-12-29,4793.06005859375,3597.0,7420.7001953125,15852.25,23086.5390625,18248.279296875,84006.5,8444.9599609375,3138.02001953125,21344.69921875,57806.48828125,7161.52001953125,796.1199951171875,2993.2900390625,104107.0,8673.7001953125,43.16999816894531,15.699999809265137,6600.6767578125,1653.3299560546875,7509.7998046875,4298.830078125,12926.5595703125,988.1400146484375,28906.880859375,3741.070068359375,3880.969970703125,242.63999938964844,1308.5699462890625,1360.199951171875,2516.424560546875,11079.7607421875
717,2021-12-30,4778.72998046875,3619.18994140625,7403.0,15884.8603515625,23112.009765625,18218.83984375,83500.109375,8488.4404296875,3126.639892578125,21294.599609375,57794.3203125,7173.22998046875,800.25,2977.64990234375,104822.0,8713.7998046875,42.9900016784668,15.760000228881836,6581.48193359375,1657.6199951171875,7513.39990234375,4315.14013671875,12875.66015625,988.969970703125,28791.7109375,3787.260009765625,3861.06005859375,242.0800018310547,1307.68994140625,1365.3399658203125,2516.424560546875,10920.0908203125
718,2021-12-31,4766.18017578125,3639.780029296875,7384.5,15884.8603515625,23397.669921875,18218.83984375,83500.109375,8444.51953125,3123.679931640625,21222.80078125,58253.8203125,7153.02978515625,797.9299926757812,2977.64990234375,104822.0,8713.7998046875,42.47999954223633,16.020000457763672,6581.48193359375,1657.6199951171875,7444.60009765625,4310.14990234375,12875.66015625,988.969970703125,28791.7109375,3787.260009765625,3861.06005859375,242.0800018310547,1307.68994140625,1361.68994140625,2516.424560546875,11107.5302734375
1066,2022-01-01,4766.18017578125,3639.780029296875,7384.5,15884.8603515625,23397.669921875,18218.83984375,83500.109375,8444.51953125,3123.679931640625,21222.80078125,58253.8203125,7153.02978515625,797.9299926757812,2977.64990234375,104822.0,8713.7998046875,42.47999954223633,16.020000457763672,6581.48193359375,1657.6199951171875,7444.60009765625,4310.14990234375,12875.66015625,988.969970703125,28791.7109375,3787.260009765625,3861.06005859375,242.0800018310547,1307.68994140625,1361.68994140625,2516.424560546875,11107.5302734375
1067,2022-01-02,4766.18017578125,3639.780029296875,7384.5,15884.8603515625,23397.669921875,18218.83984375,83500.109375,8444.51953125,3123.679931640625,21222.80078125,58253.8203125,7153.02978515625,797.9299926757812,2977.64990234375,104822.0,8713.7998046875,42.47999954223633,16.020000457763672,6581.48193359375,1657.6199951171875,7444.60009765625,4310.14990234375,12875.66015625,988.969970703125,28791.7109375,3787.260009765625,3861.06005859375,242.0800018310547,1307.68994140625,1361.68994140625,2516.424560546875,11107.5302734375
719,2022-01-03,4796.56005859375,3639.780029296875,7384.5,16020.73046875,23274.75,18270.509765625,85579.109375,8444.51953125,3134.25,21222.80078125,59183.21875,7217.22021484375,803.3099975585938,2977.64990234375,103922.0,8761.2001953125,43.119998931884766,15.800000190734863,6665.30810546875,1657.6199951171875,7444.60009765625,4335.27978515625,12939.169921875,995.1799926757812,28791.7109375,3852.5,3865.31005859375,243.22999572753906,1320.050048828125,1372.06005859375,2516.424560546875,10834.80078125
720,2022-01-04,4793.5400390625,3632.330078125,7505.2001953125,16152.6103515625,23289.83984375,18526.349609375,85285.9765625,8661.8203125,3181.1298828125,21236.5,59855.9296875,7317.41015625,804.280029296875,2989.239990234375,103514.0,8795.7998046875,43.63999938964844,15.600000381469727,6695.373046875,1670.280029296875,7589.7998046875,4362.2099609375,12900.9697265625,996.989990234375,29301.7890625,3873.489990234375,3957.090087890625,245.63999938964844,1325.8599853515625,1383.489990234375,2516.424560546875,10890.337890625
721,2022-01-05,4700.580078125,3595.179931640625,7516.89990234375,16271.75,22907.25,18499.9609375,83835.71875,8706.8701171875,3163.43994140625,21039.69921875,60223.1484375,7376.3701171875,800.75,2953.969970703125,101006.0,8790.7998046875,43.04999923706055,16.200000762939453,6662.298828125,1676.7900390625,7565.7998046875,4344.6201171875,12906.3701171875,991.7000122070312,29332.16015625,3815.050048828125,3968.050048828125,246.85000610351562,1335.8299560546875,1388.0899658203125,2516.424560546875,11125.380859375
722,2022-01-06,4696.0498046875,3586.080078125,7450.39990234375,16052.0302734375,23072.859375,18367.919921875,83747.84375,8616.8203125,3184.300048828125,21072.19921875,59601.83984375,7249.66015625,785.9000244140625,2920.530029296875,101561.0,8789.900390625,42.59000015258789,16.040000915527344,6653.35107421875,1653.030029296875,7358.2998046875,4308.60009765625,12792.2802734375,991.7000122070312,28487.869140625,3753.2900390625,3959.030029296875,246.85000610351562,1322.6600341796875,1365.1700439453125,2516.424560546875,11091.662109375
723,2022-01-07,4677.02978515625,3579.5400390625,7485.2998046875,15947.740234375,23493.380859375,18169.759765625,84402.0703125,8595.669921875,3205.260009765625,21084.5,59744.6484375,7219.47998046875,788.4299926757812,2954.889892578125,102719.0,8751.7998046875,42.11000061035156,16.280000686645508,6701.31591796875,1657.6199951171875,7453.2998046875,4306.3701171875,12797.9404296875,967.6199951171875,28478.560546875,3753.2900390625,3971.969970703125,243.0399932861328,1324.1500244140625,1363.02001953125,2516.424560546875,10990.50390625
1068,2022-01-08,4677.02978515625,3579.5400390625,7485.2998046875,15947.740234375,23493.380859375,18169.759765625,84402.0703125,8595.669921875,3205.260009765625,21084.5,59744.6484375,7219.47998046875,788.4299926757812,2954.889892578125,102719.0,8751.7998046875,42.11000061035156,16.280000686645508,6701.31591796875,1657.6199951171875,7453.2998046875,4306.3701171875,12797.9404296875,967.6199951171875,28478.560546875,3753.2900390625,3971.969970703125,243.0399932861328,1324.1500244140625,1363.02001953125,2516.424560546875,10990.50390625
1069,2022-01-09,4677.02978515625,3579.5400390625,7485.2998046875,15947.740234375,23493.380859375,18169.759765625,84402.0703125,8595.669921875,3205.260009765625,21084.5,59744.6484375,7219.47998046875,788.4299926757812,2954.889892578125,102719.0,8751.7998046875,42.11000061035156,16.280000686645508,6701.31591796875,1657.6199951171875,7453.2998046875,4306.3701171875,12797.9404296875,967.6199951171875,28478.560546875,3753.2900390625,3971.969970703125,243.0399932861328,1324.1500244140625,1363.02001953125,2516.424560546875,10990.50390625
724,2022-01-10,4670.2900390625,3593.52001953125,7445.2998046875,15768.26953125,23746.5390625,18239.380859375,83746.296875,8510.4404296875,3227.050048828125,21072.30078125,60395.62890625,7115.77001953125,773.1300048828125,2926.719970703125,101945.0,8706.900390625,42.40999984741211,16.600000381469727,6691.1240234375,1657.06005859375,7447.10009765625,4250.7900390625,12597.349609375,940.1500244140625,28478.560546875,3738.679931640625,3924.1201171875,239.02999877929688,1305.25,1343.969970703125,2516.424560546875,11202.7373046875
725,2022-01-11,4713.06982421875,3567.43994140625,7491.39990234375,15941.8095703125,23739.060546875,18288.2109375,84702.3125,8557.8896484375,3246.3701171875,21274.80078125,60616.890625,7183.3798828125,782.3499755859375,2927.3798828125,103779.0,8755.900390625,43.400001525878906,16.68000030517578,6647.97021484375,1667.1199951171875,7390.10009765625,4271.22998046875,12709.7099609375,948.6599731445312,28222.48046875,3785.2900390625,3967.780029296875,240.57000732421875,1309.1500244140625,1357.31005859375,2516.424560546875,11011.3310546875
726,2022-01-12,4726.35009765625,3597.429931640625,7551.7001953125,16010.3203125,24402.169921875,18375.400390625,85100.2734375,8604.8896484375,3254.97998046875,21395.0,61150.0390625,7237.18994140625,790.4400024414062,2972.47998046875,105686.0,8770.2998046875,44.40999984741211,16.719999313354492,6647.06494140625,1678.5,7438.89990234375,4264.18017578125,12670.4697265625,957.8099975585938,28765.66015625,3829.949951171875,3990.9599609375,241.97999572753906,1327.5899658203125,1369.8399658203125,2516.424560546875,11171.9931640625
727,2022-01-13,4659.02978515625,3555.260009765625,7563.89990234375,16031.58984375,24429.76953125,18436.9296875,85370.859375,8635.7197265625,3257.300048828125,21293.0,61235.30078125,7201.14013671875,791.3300170898438,2962.090087890625,105530.0,8816.900390625,44.56999969482422,16.459999084472656,6658.35595703125,1680.02001953125,7474.39990234375,4257.1298828125,12620.4404296875,954.0599975585938,28489.130859375,3674.72998046875,3978.669921875,241.57000732421875,1325.3199462890625,1369.530029296875,2516.424560546875,11400.0947265625
728,2022-01-14,4662.85009765625,3521.260009765625,7543.0,15883.240234375,24383.3203125,18403.330078125,85481.0703125,8481.8603515625,3281.969970703125,21357.599609375,61223.03125,7143.0,783.530029296875,2921.919921875,106928.0,8806.599609375,44.86000061035156,16.260000228881836,6693.40087890625,1672.6300048828125,7393.89990234375,4245.85009765625,12525.6298828125,933.1199951171875,28124.279296875,3596.97998046875,3964.27001953125,238.39999389648438,1329.780029296875,1356.8399658203125,2516.424560546875,11260.2587890625
1070,2022-01-15,4662.85009765625,3521.260009765625,7543.0,15883.240234375,24383.3203125,18403.330078125,85481.0703125,8481.8603515625,3281.969970703125,21357.599609375,61223.03125,7143.0,783.530029296875,2921.919921875,106928.0,8806.599609375,44.86000061035156,16.260000228881836,6693.40087890625,1672.6300048828125,7393.89990234375,4245.85009765625,12525.6298828125,933.1199951171875,28124.279296875,3596.97998046875,3964.27001953125,238.39999389648438,1329.780029296875,1356.8399658203125,2516.424560546875,11260.2587890625
1071,2022-01-16,4662.85009765625,3521.260009765625,7543.0,15883.240234375,24383.3203125,18403.330078125,85481.0703125,8481.8603515625,3281.969970703125,21357.599609375,61223.03125,7143.0,783.530029296875,2921.919921875,106928.0,8806.599609375,44.86000061035156,16.260000228881836,6693.40087890625,1672.6300048828125,7393.89990234375,4245.85009765625,12525.6298828125,933.1199951171875,28124.279296875,3596.97998046875,3964.27001953125,238.39999389648438,1329.780029296875,1356.8399658203125,2516.424560546875,11260.2587890625
729,2022-01-17,4662.85009765625,3541.669921875,7611.2001953125,15933.7197265625,24218.029296875,18525.439453125,85038.7890625,8475.099609375,3287.949951171875,21537.5,61308.91015625,7201.64013671875,781.3200073242188,2890.10009765625,106692.0,8838.7001953125,44.86000061035156,16.040000915527344,6645.0478515625,1676.8699951171875,7417.2998046875,4249.6298828125,12633.2099609375,934.780029296875,28333.51953125,3560.35009765625,4030.7099609375,239.69000244140625,1327.52001953125,1361.97998046875,2516.424560546875,11357.44921875
730,2022-01-18,4577.10986328125,3569.909912109375,7563.60009765625,15772.5595703125,24112.779296875,18378.640625,83350.609375,8337.9501953125,3280.0400390625,21274.599609375,60754.859375,7133.830078125,769.7000122070312,2864.239990234375,106522.0,8781.599609375,44.220001220703125,15.84000015258789,6614.05908203125,1660.27001953125,7408.7998046875,4219.85986328125,12529.5595703125,917.1599731445312,28257.25,3328.93994140625,3996.72998046875,237.52999877929688,1323.3699951171875,1347.5699462890625,2516.424560546875,11346.5400390625
731,2022-01-19,4532.759765625,3558.179931640625,7589.7001953125,15809.7197265625,24127.849609375,18227.4609375,83528.2265625,8359.240234375,3283.93994140625,21205.19921875,60098.8203125,7172.97998046875,772.5599975585938,2842.280029296875,108013.0,8774.900390625,44.04999923706055,15.9399995803833,6591.98095703125,1658.239990234375,7332.5,4210.740234375,12525.6904296875,921.6099853515625,27467.23046875,3436.820068359375,3979.93994140625,237.47999572753906,1308.6800537109375,1349.5400390625,2516.424560546875,11405.052734375
732,2022-01-20,4482.72998046875,3555.06005859375,7585.0,15912.330078125,24952.349609375,18218.279296875,85126.3671875,8427.099609375,3294.820068359375,21058.19921875,59464.62109375,7194.16015625,778.260009765625,2862.679931640625,109102.0,8814.599609375,43.45000076293945,16.1200008392334,6626.87109375,1656.9599609375,7342.39990234375,4218.47998046875,12560.7001953125,931.02001953125,27772.9296875,3516.02001953125,3966.43994140625,238.9499969482422,1310.5400390625,1358.949951171875,2516.424560546875,11533.9794921875
733,2022-01-21,4397.93994140625,3522.570068359375,7494.10009765625,15603.8798828125,24965.55078125,17899.30078125,83622.4765625,8265.3798828125,3294.860107421875,20621.400390625,59037.1796875,7068.58984375,763.7000122070312,2834.2900390625,108942.0,8694.7001953125,42.970001220703125,16.280000686645508,6726.373046875,1652.72998046875,7175.7998046875,4148.7900390625,12355.5400390625,912.5700073242188,27522.259765625,3439.25,3860.25,231.5800018310547,1282.25,1335.0899658203125,2516.424560546875,11439.763671875
1072,2022-01-22,4397.93994140625,3522.570068359375,7494.10009765625,15603.8798828125,24965.55078125,17899.30078125,83622.4765625,8265.3798828125,3294.860107421875,20621.400390625,59037.1796875,7068.58984375,763.7000122070312,2834.2900390625,108942.0,8694.7001953125,42.970001220703125,16.280000686645508,6726.373046875,1652.72998046875,7175.7998046875,4148.7900390625,12355.5400390625,912.5700073242188,27522.259765625,3439.25,3860.25,231.5800018310547,1282.25,1335.0899658203125,2516.424560546875,11439.763671875
1073,2022-01-23,4397.93994140625,3522.570068359375,7494.10009765625,15603.8798828125,24965.55078125,17899.30078125,83622.4765625,8265.3798828125,3294.860107421875,20621.400390625,59037.1796875,7068.58984375,763.7000122070312,2834.2900390625,108942.0,8694.7001953125,42.970001220703125,16.280000686645508,6726.373046875,1652.72998046875,7175.7998046875,4148.7900390625,12355.5400390625,912.5700073242188,27522.259765625,3439.25,3860.25,231.5800018310547,1282.25,1335.0899658203125,2516.424560546875,11439.763671875
734,2022-01-24,4410.1298828125,3524.110107421875,7297.2001953125,15011.1298828125,24656.4609375,17989.0390625,81004.40625,7910.759765625,3283.35009765625,20571.30078125,57491.51171875,6787.7900390625,738.6599731445312,2792.0,107752.0,8417.7998046875,42.65999984741211,16.260000228881836,6655.166015625,1640.5400390625,7139.5,3993.64990234375,11881.2998046875,873.8099975585938,27588.369140625,3235.280029296875,3703.010009765625,221.22999572753906,1238.75,1282.8599853515625,2516.424560546875,11158.1083984375
735,2022-01-25,4356.4501953125,3433.06005859375,7371.5,15123.8701171875,24243.609375,17701.119140625,85180.4296875,7915.77978515625,3247.760009765625,20591.0,57858.1484375,6837.9599609375,739.8599853515625,2720.389892578125,109845.0,8479.5,42.5099983215332,16.459999084472656,6568.1728515625,1639.0899658203125,6961.60009765625,4029.860107421875,11945.6904296875,877.22998046875,27131.33984375,3258.739990234375,3742.75,224.17999267578125,1248.550048828125,1287.7099609375,2516.424560546875,11167.0341796875
736,2022-01-26,4349.93017578125,3455.669921875,7469.7998046875,15459.3896484375,24289.900390625,17674.400390625,85782.140625,8065.580078125,3271.570068359375,20595.900390625,57858.1484375,6981.9599609375,752.4299926757812,2709.239990234375,111573.0,8620.2001953125,43.040000915527344,16.15999984741211,6600.81884765625,1643.43994140625,6961.60009765625,4080.14990234375,12098.259765625,895.3699951171875,27011.330078125,3357.659912109375,3824.179931640625,228.0,1287.550048828125,1314.3499755859375,2516.424560546875,11249.349609375
737,2022-01-27,4326.509765625,3394.25,7554.2998046875,15524.26953125,23807.0,17674.400390625,85968.7578125,8090.85009765625,3260.030029296875,20544.099609375,57276.94140625,7023.7998046875,753.7899780273438,2614.489990234375,112315.0,8706.0,43.22999954223633,16.200000762939453,6611.1611328125,1634.1700439453125,6838.2998046875,4105.4501953125,12176.900390625,888.5599975585938,26170.30078125,3455.929931640625,3865.360107421875,228.19000244140625,1284.4000244140625,1319.5699462890625,2516.424560546875,11436.7890625
738,2022-01-28,4431.85009765625,3361.43994140625,7466.10009765625,15318.9501953125,23550.080078125,17674.400390625,88269.828125,8162.0400390625,3246.330078125,20741.80078125,57200.23046875,6965.8798828125,744.260009765625,2663.340087890625,111478.0,8609.7998046875,42.7400016784668,16.079999923706055,6645.51123046875,1639.510009765625,6988.10009765625,4047.550048828125,12104.4404296875,885.2100219726562,26717.33984375,3488.60009765625,3837.530029296875,226.64999389648438,1269.280029296875,1307.989990234375,2516.424560546875,11458.607421875
1074,2022-01-29,4431.85009765625,3361.43994140625,7466.10009765625,15318.9501953125,23550.080078125,17674.400390625,88269.828125,8162.0400390625,3246.330078125,20741.80078125,57200.23046875,6965.8798828125,744.260009765625,2663.340087890625,111478.0,8609.7998046875,42.7400016784668,16.079999923706055,6645.51123046875,1639.510009765625,6988.10009765625,4047.550048828125,12104.4404296875,885.2100219726562,26717.33984375,3488.60009765625,3837.530029296875,226.64999389648438,1269.280029296875,1307.989990234375,2516.424560546875,11458.607421875
1075,2022-01-30,4431.85009765625,3361.43994140625,7466.10009765625,15318.9501953125,23550.080078125,17674.400390625,88269.828125,8162.0400390625,3246.330078125,20741.80078125,57200.23046875,6965.8798828125,744.260009765625,2663.340087890625,111478.0,8609.7998046875,42.7400016784668,16.079999923706055,6645.51123046875,1639.510009765625,6988.10009765625,4047.550048828125,12104.4404296875,885.2100219726562,26717.33984375,3488.60009765625,3837.530029296875,226.64999389648438,1269.280029296875,1307.989990234375,2516.424560546875,11458.607421875
739,2022-01-31,4515.5498046875,3361.43994140625,7464.39990234375,15471.2001953125,23802.259765625,17674.400390625,90907.5078125,8220.8203125,3249.590087890625,21098.30078125,58014.171875,6999.2001953125,755.2000122070312,2663.340087890625,112388.0,8612.7998046875,42.900001525878906,16.219999313354492,6631.15087890625,1648.81005859375,6971.60009765625,4071.929931640625,12226.7001953125,898.6500244140625,27001.98046875,3530.3798828125,3843.030029296875,230.33999633789062,1276.699951171875,1318.510009765625,2516.424560546875,11605.3857421875
740,2022-02-01,4546.5400390625,3361.43994140625,7535.7998046875,15619.3896484375,23802.259765625,17674.400390625,91416.546875,8351.26953125,3249.590087890625,21319.900390625,58862.5703125,7099.490234375,765.219970703125,2663.340087890625,113147.0,8726.7001953125,43.5,16.219999313354492,6631.15087890625,1661.75,7006.0,4110.47021484375,12359.7998046875,909.9400024414062,27078.48046875,3548.169921875,3903.43994140625,233.07000732421875,1291.5,1337.18994140625,2516.424560546875,11766.0478515625
741,2022-02-02,4589.3798828125,3361.43994140625,7583.0,15613.76953125,23802.259765625,17674.400390625,89662.65625,8383.650390625,3249.590087890625,21362.400390625,59558.328125,7115.27001953125,765.5599975585938,2663.340087890625,112161.0,8713.2001953125,41.439998626708984,16.219999313354492,6707.65185546875,1667.75,7087.7001953125,4123.02001953125,12360.3701171875,917.3699951171875,27533.599609375,3543.800048828125,3939.7099609375,233.35000610351562,1299.1400146484375,1337.22998046875,2516.424560546875,11668.8564453125
742,2022-02-03,4477.43994140625,3361.43994140625,7528.7998046875,15368.4697265625,23802.259765625,17674.400390625,88091.28125,8207.7998046875,3315.989990234375,21094.0,58788.01953125,7005.6298828125,748.8099975585938,2707.820068359375,111696.0,8689.400390625,42.61000061035156,16.219999313354492,6683.85107421875,1669.050048828125,7078.0,4066.919921875,12234.150390625,898.3900146484375,27241.310546875,3471.179931640625,3916.8701171875,229.4600067138672,1287.0799560546875,1313.75,2516.424560546875,11726.3779296875
743,2022-02-04,4500.52978515625,3361.43994140625,7516.39990234375,15099.5595703125,24573.2890625,17674.400390625,87934.0234375,8128.1298828125,3331.409912109375,21271.900390625,58644.8203125,6951.3798828125,747.1699829101562,2750.260009765625,112245.0,8589.2998046875,42.77000045776367,16.399999618530273,6731.39111328125,1674.219970703125,7120.2001953125,4010.429931640625,12140.25,885.280029296875,27439.990234375,3471.010009765625,3893.570068359375,226.0800018310547,1296.0,1306.43994140625,2516.424560546875,11690.6748046875
1076,2022-02-05,4500.52978515625,3361.43994140625,7516.39990234375,15099.5595703125,24573.2890625,17674.400390625,87934.0234375,8128.1298828125,3331.409912109375,21271.900390625,58644.8203125,6951.3798828125,747.1699829101562,2750.260009765625,112245.0,8589.2998046875,42.77000045776367,16.399999618530273,6731.39111328125,1674.219970703125,7120.2001953125,4010.429931640625,12140.25,885.280029296875,27439.990234375,3471.010009765625,3893.570068359375,226.0800018310547,1296.0,1306.43994140625,2516.424560546875,11690.6748046875
1077,2022-02-06,4500.52978515625,3361.43994140625,7516.39990234375,15099.5595703125,24573.2890625,17674.400390625,87934.0234375,8128.1298828125,3331.409912109375,21271.900390625,58644.8203125,6951.3798828125,747.1699829101562,2750.260009765625,112245.0,8589.2998046875,42.77000045776367,16.399999618530273,6731.39111328125,1674.219970703125,7120.2001953125,4010.429931640625,12140.25,885.280029296875,27439.990234375,3471.010009765625,3893.570068359375,226.0800018310547,1296.0,1306.43994140625,2516.424560546875,11690.6748046875
744,2022-02-07,4483.8701171875,3429.580078125,7573.5,15206.6396484375,24579.55078125,17900.30078125,89189.09375,8266.259765625,3366.47998046875,21235.5,57621.19140625,7009.25,755.6900024414062,2745.06005859375,111996.0,8558.400390625,42.90999984741211,16.579999923706055,6804.93701171875,1677.239990234375,7110.7998046875,4039.14990234375,12193.8095703125,891.9600219726562,27248.869140625,3470.780029296875,3917.659912109375,229.72999572753906,1308.0400390625,1319.1099853515625,2516.424560546875,11637.12109375
745,2022-02-08,4521.5400390625,3452.6298828125,7567.10009765625,15242.3798828125,24329.490234375,17966.560546875,88149.171875,8261.3896484375,3401.739990234375,21377.19921875,57808.578125,7028.41015625,755.7899780273438,2746.469970703125,112234.0,8674.599609375,44.15999984741211,17.200000762939453,6789.52197265625,1684.22998046875,7186.7001953125,4060.199951171875,12155.66015625,886.2000122070312,27284.51953125,3551.64990234375,3952.949951171875,228.9499969482422,1292.3699951171875,1319.050048828125,2516.424560546875,11704.5595703125
746,2022-02-09,4587.18017578125,3479.949951171875,7643.39990234375,15482.009765625,24829.990234375,18151.759765625,87393.09375,8419.25,3420.0400390625,21604.19921875,58465.96875,7130.8798828125,769.9400024414062,2768.85009765625,112461.0,8846.400390625,44.75,17.219999313354492,6834.60595703125,1703.1600341796875,7268.2998046875,4103.97021484375,12367.8203125,905.469970703125,27579.869140625,3638.929931640625,4057.590087890625,231.17999267578125,1310.8199462890625,1340.0699462890625,2516.424560546875,11729.353515625
747,2022-02-10,4504.080078125,3485.909912109375,7672.39990234375,15490.4404296875,24924.349609375,18338.05078125,87559.3671875,8513.669921875,3428.0,21531.69921875,58926.03125,7101.5498046875,762.6500244140625,2771.929931640625,113359.0,8886.2001953125,43.75,17.639999389648438,6823.64208984375,1703.0,7288.5,4122.7001953125,12313.16015625,903.1799926757812,27696.080078125,3655.760009765625,4053.139892578125,229.77000427246094,1316.7099609375,1336.22998046875,2516.424560546875,11801.7509765625
748,2022-02-11,4418.64013671875,3462.949951171875,7661.0,15425.1201171875,24906.66015625,18310.939453125,88184.9921875,8504.080078125,3428.949951171875,21548.80078125,58152.921875,7011.60009765625,761.5,2747.7099609375,113572.0,8798.099609375,43.11000061035156,17.8799991607666,6815.60693359375,1699.199951171875,7217.2998046875,4080.409912109375,12231.9697265625,894.6699829101562,27696.080078125,3546.6201171875,4017.139892578125,228.22000122070312,1325.4200439453125,1324.030029296875,2516.424560546875,11703.568359375
1078,2022-02-12,4418.64013671875,3462.949951171875,7661.0,15425.1201171875,24906.66015625,18310.939453125,88184.9921875,8504.080078125,3428.949951171875,21548.80078125,58152.921875,7011.60009765625,761.5,2747.7099609375,113572.0,8798.099609375,43.11000061035156,17.8799991607666,6815.60693359375,1699.199951171875,7217.2998046875,4080.409912109375,12231.9697265625,894.6699829101562,27696.080078125,3546.6201171875,4017.139892578125,228.22000122070312,1325.4200439453125,1324.030029296875,2516.424560546875,11703.568359375
1079,2022-02-13,4418.64013671875,3462.949951171875,7661.0,15425.1201171875,24906.66015625,18310.939453125,88184.9921875,8504.080078125,3428.949951171875,21548.80078125,58152.921875,7011.60009765625,761.5,2747.7099609375,113572.0,8798.099609375,43.11000061035156,17.8799991607666,6815.60693359375,1699.199951171875,7217.2998046875,4080.409912109375,12231.9697265625,894.6699829101562,27696.080078125,3546.6201171875,4017.139892578125,228.22000122070312,1325.4200439453125,1324.030029296875,2516.424560546875,11703.568359375
749,2022-02-14,4401.669921875,3428.8798828125,7531.60009765625,15113.9697265625,24556.5703125,17997.669921875,87803.6796875,8319.009765625,3421.199951171875,21352.5,56405.83984375,6852.2001953125,747.8900146484375,2704.47998046875,113807.0,8573.7998046875,42.72999954223633,17.780000686645508,6734.48583984375,1684.68994140625,7243.89990234375,4004.889892578125,12026.3701171875,873.1799926757812,27079.58984375,3481.3798828125,3890.27001953125,222.5,1308.4599609375,1298.6099853515625,2516.424560546875,11482.4091796875
750,2022-02-15,4471.06982421875,3446.090087890625,7608.89990234375,15412.7099609375,24355.7109375,17951.810546875,88042.6171875,8397.5302734375,3421.3798828125,21502.599609375,58142.05078125,6979.97021484375,755.219970703125,2676.5400390625,114660.0,8718.0,44.0099983215332,17.780000686645508,6807.4970703125,1701.449951171875,7206.89990234375,4067.530029296875,12181.8603515625,891.0999755859375,26865.189453125,3600.2900390625,3938.580078125,225.50999450683594,1294.1500244140625,1315.010009765625,2516.424560546875,11797.783203125
751,2022-02-16,4475.009765625,3465.830078125,7603.7998046875,15396.0703125,24718.900390625,18231.470703125,90577.546875,8371.66015625,3439.300048828125,21383.599609375,57996.6796875,6964.97998046875,758.9199829101562,2729.679931640625,115181.0,8737.2001953125,44.189998626708984,17.68000030517578,6850.1982421875,1701.449951171875,7284.89990234375,4106.14990234375,12191.5703125,884.7100219726562,27460.400390625,3646.409912109375,3948.14990234375,226.1999969482422,1309.7900390625,1317.68994140625,2516.424560546875,11691.6669921875
752,2022-02-17,4380.259765625,3468.0400390625,7537.39990234375,15267.6298828125,24792.76953125,18268.5703125,89977.890625,8309.990234375,3441.570068359375,21176.30078125,57892.01171875,6946.81982421875,751.2000122070312,2744.090087890625,113528.0,8671.099609375,42.83000183105469,17.959999084472656,6835.1171875,1711.5799560546875,7296.2001953125,4069.469970703125,12075.26953125,868.7999877929688,27232.869140625,3511.080078125,3884.580078125,222.97999572753906,1307.0899658203125,1311.0999755859375,2516.424560546875,11832.494140625
753,2022-02-18,4348.8701171875,3490.760009765625,7513.60009765625,15042.509765625,24327.7109375,18232.349609375,89443.1875,8194.75,3428.89990234375,21008.19921875,57832.96875,6929.6298828125,744.8900146484375,2744.52001953125,112768.0,8590.0,42.54999923706055,18.040000915527344,6892.81787109375,1713.199951171875,7221.7001953125,4045.10009765625,12010.08984375,853.0800170898438,27122.0703125,3393.31005859375,3816.10009765625,222.17999267578125,1295.5899658203125,1302.449951171875,2516.424560546875,11900.9248046875
1080,2022-02-19,4348.8701171875,3490.760009765625,7513.60009765625,15042.509765625,24327.7109375,18232.349609375,89443.1875,8194.75,3428.89990234375,21008.19921875,57832.96875,6929.6298828125,744.8900146484375,2744.52001953125,112768.0,8590.0,42.54999923706055,18.040000915527344,6892.81787109375,1713.199951171875,7221.7001953125,4045.10009765625,12010.08984375,853.0800170898438,27122.0703125,3393.31005859375,3816.10009765625,222.17999267578125,1295.5899658203125,1302.449951171875,2516.424560546875,11900.9248046875
